Unnamed: 0,trial_type_id,full_phrase,full_phrase_language,target_side,dataset_id,distractor_id,target_id,trial_type_aux_data,vanilla_trial,dataset_name,unique_pair,text1_description,image1,text1,text2_description,image2,text2,image_similarity,text_similarity,multimodal_similarity,ooo_similarity,things_text1,things_text2
1334,4864,Where's the boat? Check that out!,eng,left,31,1149,1148,,0,pomper_yumme,1148_1149,boat,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Boat.jpg,boat,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,loga,0.6772,0.833,0.4116,,,
1335,4865,Where's the loga? Check that out!,eng,left,31,1150,1149,,0,pomper_yumme,1149_1150,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,loga,truck,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Truck.jpg,truck,0.666,0.8345,0.505,,,
1336,4866,Where's the tever? Check that out!,eng,right,31,1152,1151,,0,pomper_yumme,1151_1152,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,tever,corn,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Corn.jpg,corn,0.6133,0.805,0.5244,,,
1337,4867,Find the carrots! Wow!,eng,right,31,1144,1153,,0,pomper_yumme,1144_1153,carrots,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Carrots.jpg,carrots,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,nage,0.632,0.7144,0.3896,,,
1338,4868,Find the apple! That's cool!,eng,left,31,1151,1154,,0,pomper_yumme,1151_1154,apple,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Apple.jpg,apple,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,tever,0.67,0.8115,0.416,,,
1339,4869,Find the jick! Wow!,eng,right,31,1155,1147,,0,pomper_yumme,1147_1155,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,jick,doll,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Doll.jpg,doll,0.604,0.84,0.4731,,,
1340,4870,Find the loga! That's cool!,eng,right,31,1156,1149,,0,pomper_yumme,1149_1156,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,loga,puzzle,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Puzzle.jpg,puzzle,0.584,0.853,0.4692,,,
1341,4871,Find the tever! That's cool!,eng,left,31,1157,1151,,0,pomper_yumme,1151_1157,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,tever,cookie,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Cookie.jpg,cookie,0.6387,0.82,0.5234,,,
1342,4872,Find the grapes! Check that out!,eng,right,31,1151,1158,,0,pomper_yumme,1151_1158,grapes,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Grapes.jpg,grapes,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,tever,0.6187,0.7607,0.4048,,,
1343,4873,Look at the nage! That's cool!,eng,left,31,1159,1144,,0,pomper_yumme,1144_1159,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,nage,cheese,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Cheese.jpg,cheese,0.6235,0.784,0.526,,,
1344,4874,Look at the jick! That's cool!,eng,left,31,1160,1147,,0,pomper_yumme,1147_1160,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,jick,ball,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Ball.jpg,ball,0.752,0.8154,0.5156,,,
1345,4875,Where's the bear? Wow!,eng,right,31,1149,1161,,0,pomper_yumme,1149_1161,bear,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Bear.jpg,bear,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,loga,0.63,0.8433,0.4092,,,
1346,4876,Look at the cake! Check that out!,eng,left,31,1144,1162,,0,pomper_yumme,1144_1162,cake,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Cake.jpg,cake,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,nage,0.671,0.7866,0.4917,,,
1347,4877,Look at the duck! Wow!,eng,right,31,1147,1163,,0,pomper_yumme,1147_1163,duck,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Duck.jpg,duck,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,jick,0.6753,0.8228,0.3872,,,
1348,4878,Find the nage! Wow!,eng,right,31,1145,1164,,0,pomper_yumme,1145_1164,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,nage,donut,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Donut.jpg,donut,0.672,0.7505,0.4932,,,
1349,4879,Find the blocks! That's cool!,eng,left,31,1165,1146,,0,pomper_yumme,1146_1165,blocks,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Blocks.jpg,blocks,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,jick,0.722,0.8457,0.412,,,
1350,4880,Where's the boat? Check that out!,eng,left,31,1166,1148,,0,pomper_yumme,1148_1166,boat,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Boat.jpg,boat,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,loga,0.6514,0.833,0.44,,,
1351,4881,Where's the loga? Check that out!,eng,left,31,1150,1166,,0,pomper_yumme,1150_1166,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,loga,truck,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Truck.jpg,truck,0.703,0.8345,0.5093,,,
1352,4882,Where's the tever? Check that out!,eng,right,31,1152,1167,,0,pomper_yumme,1152_1167,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,tever,corn,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Corn.jpg,corn,0.602,0.805,0.533,,,
1353,4883,Find the carrots! Wow!,eng,right,31,1164,1153,,0,pomper_yumme,1153_1164,carrots,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Carrots.jpg,carrots,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,nage,0.5605,0.7144,0.373,,,
1354,4884,Find the apple! That's cool!,eng,left,31,1167,1154,,0,pomper_yumme,1154_1167,apple,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Apple.jpg,apple,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,tever,0.666,0.8115,0.373,,,
1355,4885,Find the jick! Wow!,eng,right,31,1155,1165,,0,pomper_yumme,1155_1165,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,jick,doll,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Doll.jpg,doll,0.593,0.84,0.4805,,,
1356,4886,Find the loga! That's cool!,eng,right,31,1156,1166,,0,pomper_yumme,1156_1166,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,loga,puzzle,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Puzzle.jpg,puzzle,0.6763,0.853,0.4736,,,
1357,4887,Find the tever! That's cool!,eng,left,31,1157,1167,,0,pomper_yumme,1157_1167,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,tever,cookie,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Cookie.jpg,cookie,0.6553,0.82,0.532,,,
1358,4888,Find the grapes! Check that out!,eng,right,31,1167,1158,,0,pomper_yumme,1158_1167,grapes,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Grapes.jpg,grapes,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,tever,0.639,0.7607,0.3735,,,
1359,4889,Look at the nage! That's cool!,eng,left,31,1159,1164,,0,pomper_yumme,1159_1164,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,nage,cheese,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Cheese.jpg,cheese,0.5776,0.784,0.51,,,
1360,4890,Look at the jick! That's cool!,eng,left,31,1160,1165,,0,pomper_yumme,1160_1165,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,jick,ball,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Ball.jpg,ball,0.7505,0.8154,0.5234,,,
1361,4891,Where's the bear? Wow!,eng,right,31,1166,1161,,0,pomper_yumme,1161_1166,bear,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Bear.jpg,bear,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,loga,0.568,0.8433,0.435,,,
1362,4892,Look at the cake! Check that out!,eng,left,31,1164,1162,,0,pomper_yumme,1162_1164,cake,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Cake.jpg,cake,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,nage,0.556,0.7866,0.4312,,,
1363,4893,Look at the duck! Wow!,eng,right,31,1165,1163,,0,pomper_yumme,1163_1165,duck,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Duck.jpg,duck,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,jick,0.6885,0.8228,0.3774,,,
1364,4894,Where's the boat? Check that out!,eng,left,31,1168,1148,,0,pomper_yumme,1148_1168,boat,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Boat.jpg,boat,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,tever,0.6772,0.822,0.4116,,,
1365,4895,Where's the tever? Check that out!,eng,left,31,1150,1168,,0,pomper_yumme,1150_1168,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,tever,truck,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Truck.jpg,truck,0.666,0.8384,0.51,,,
1366,4896,Where's the loga? Check that out!,eng,right,31,1152,1169,,0,pomper_yumme,1152_1169,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,loga,corn,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Corn.jpg,corn,0.6133,0.812,0.5273,,,
1367,4897,Find the apple! That's cool!,eng,left,31,1169,1154,,0,pomper_yumme,1154_1169,apple,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Apple.jpg,apple,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,loga,0.67,0.811,0.416,,,
1368,4898,Find the tever! That's cool!,eng,right,31,1156,1168,,0,pomper_yumme,1156_1168,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,tever,puzzle,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Puzzle.jpg,puzzle,0.584,0.853,0.4692,,,
1369,4899,Find the loga! That's cool!,eng,left,31,1157,1169,,0,pomper_yumme,1157_1169,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,loga,cookie,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Cookie.jpg,cookie,0.6387,0.805,0.5103,,,
1370,4900,Find the grapes! Check that out!,eng,right,31,1169,1158,,0,pomper_yumme,1158_1169,grapes,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Grapes.jpg,grapes,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,loga,0.6187,0.771,0.4048,,,
1371,4901,Where's the bear? Wow!,eng,right,31,1168,1161,,0,pomper_yumme,1161_1168,bear,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Bear.jpg,bear,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,tever,0.63,0.85,0.4092,,,
1372,4902,Where's the boat? Check that out!,eng,left,31,1170,1148,,0,pomper_yumme,1148_1170,boat,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Boat.jpg,boat,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,tever,0.6514,0.822,0.44,,,
1373,4903,Where's the tever? Check that out!,eng,left,31,1150,1170,,0,pomper_yumme,1150_1170,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,tever,truck,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Truck.jpg,truck,0.703,0.8384,0.5156,,,
1374,4904,Where's the loga? Check that out!,eng,right,31,1152,1171,,0,pomper_yumme,1152_1171,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,loga,corn,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Corn.jpg,corn,0.602,0.812,0.5273,,,
1375,4905,Find the apple! That's cool!,eng,left,31,1171,1154,,0,pomper_yumme,1154_1171,apple,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Apple.jpg,apple,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,loga,0.666,0.811,0.373,,,
1376,4906,Find the tever! That's cool!,eng,right,31,1156,1170,,0,pomper_yumme,1156_1170,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,tever,puzzle,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Puzzle.jpg,puzzle,0.6763,0.853,0.475,,,
1377,4907,Find the loga! That's cool!,eng,left,31,1157,1171,,0,pomper_yumme,1157_1171,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,loga,cookie,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Cookie.jpg,cookie,0.6553,0.805,0.5103,,,
1378,4908,Find the grapes! Check that out!,eng,right,31,1171,1158,,0,pomper_yumme,1158_1171,grapes,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Grapes.jpg,grapes,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,loga,0.639,0.771,0.3735,,,
1379,4909,Where's the bear? Wow!,eng,right,31,1170,1161,,0,pomper_yumme,1161_1170,bear,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Bear.jpg,bear,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,tever,0.568,0.85,0.435,,,
1380,4910,Find the jick! Wow!,eng,right,31,1145,1147,,0,pomper_yumme,1145_1147,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,jick,donut,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Donut.jpg,donut,0.6436,0.794,0.4941,,,
1381,4911,Find the blocks! That's cool!,eng,left,31,1144,1146,,0,pomper_yumme,1144_1146,blocks,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Blocks.jpg,blocks,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,nage,0.776,0.8022,0.4512,,,
1382,4912,Where's the boat? Check that out!,eng,left,31,1151,1148,,0,pomper_yumme,1148_1151,boat,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Boat.jpg,boat,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,tever,0.687,0.822,0.4473,,,
1383,4913,Where's the tever? Check that out!,eng,left,31,1150,1151,,0,pomper_yumme,1150_1151,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,tever,truck,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Truck.jpg,truck,0.681,0.8384,0.517,,,
1384,4914,Where's the loga? Check that out!,eng,right,31,1152,1149,,0,pomper_yumme,1149_1152,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,loga,corn,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Corn.jpg,corn,0.5864,0.812,0.5205,,,
1385,4915,Find the carrots! Wow!,eng,right,31,1147,1153,,0,pomper_yumme,1147_1153,carrots,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Carrots.jpg,carrots,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,jick,0.56,0.763,0.355,,,
1386,4916,Find the apple! That's cool!,eng,left,31,1149,1154,,0,pomper_yumme,1149_1154,apple,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Apple.jpg,apple,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,loga,0.6875,0.811,0.4136,,,
1387,4917,Find the nage! Wow!,eng,right,31,1155,1144,,0,pomper_yumme,1144_1155,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,nage,doll,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Doll.jpg,doll,0.566,0.796,0.508,,,
1388,4918,Find the tever! That's cool!,eng,right,31,1156,1151,,0,pomper_yumme,1151_1156,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,tever,puzzle,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Puzzle.jpg,puzzle,0.657,0.853,0.4766,,,
1389,4919,Find the loga! That's cool!,eng,left,31,1157,1149,,0,pomper_yumme,1149_1157,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,loga,cookie,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Cookie.jpg,cookie,0.6987,0.805,0.504,,,
1390,4920,Find the grapes! Check that out!,eng,right,31,1149,1158,,0,pomper_yumme,1149_1158,grapes,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Grapes.jpg,grapes,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,loga,0.636,0.771,0.3667,,,
1391,4921,Look at the jick! That's cool!,eng,left,31,1159,1147,,0,pomper_yumme,1147_1159,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,jick,cheese,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Cheese.jpg,cheese,0.5786,0.8286,0.5312,,,
1392,4922,Look at the nage! That's cool!,eng,left,31,1160,1144,,0,pomper_yumme,1144_1160,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,nage,ball,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Ball.jpg,ball,0.744,0.7764,0.5264,,,
1393,4923,Where's the bear? Wow!,eng,right,31,1151,1161,,0,pomper_yumme,1151_1161,bear,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Bear.jpg,bear,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,tever,0.513,0.85,0.4014,,,
1394,4924,Look at the cake! Check that out!,eng,left,31,1147,1162,,0,pomper_yumme,1147_1162,cake,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Cake.jpg,cake,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,jick,0.604,0.834,0.414,,,
1395,4925,Look at the duck! Wow!,eng,right,31,1144,1163,,0,pomper_yumme,1144_1163,duck,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Duck.jpg,duck,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,nage,0.6914,0.764,0.3872,,,
1396,4926,Find the jick! Wow!,eng,right,31,1145,1165,,0,pomper_yumme,1145_1165,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,jick,donut,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Donut.jpg,donut,0.742,0.794,0.5015,,,
1397,4927,Find the blocks! That's cool!,eng,left,31,1164,1146,,0,pomper_yumme,1146_1164,blocks,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Blocks.jpg,blocks,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,nage,0.6772,0.8022,0.4097,,,
1398,4928,Where's the boat? Check that out!,eng,left,31,1167,1148,,0,pomper_yumme,1148_1167,boat,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Boat.jpg,boat,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,tever,0.691,0.822,0.4263,,,
1399,4929,Where's the tever? Check that out!,eng,left,31,1150,1167,,0,pomper_yumme,1150_1167,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,tever,truck,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Truck.jpg,truck,0.6763,0.8384,0.526,,,
1400,4930,Where's the loga? Check that out!,eng,right,31,1152,1166,,0,pomper_yumme,1152_1166,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,loga,corn,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Corn.jpg,corn,0.6714,0.812,0.5244,,,
1401,4931,Find the carrots! Wow!,eng,right,31,1165,1153,,0,pomper_yumme,1153_1165,carrots,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Carrots.jpg,carrots,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,jick,0.566,0.763,0.3652,,,
1402,4932,Find the apple! That's cool!,eng,left,31,1166,1154,,0,pomper_yumme,1154_1166,apple,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Apple.jpg,apple,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,loga,0.724,0.811,0.4312,,,
1403,4933,Find the nage! Wow!,eng,right,31,1155,1164,,0,pomper_yumme,1155_1164,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,nage,doll,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Doll.jpg,doll,0.5156,0.796,0.4922,,,
1404,4934,Find the tever! That's cool!,eng,right,31,1156,1167,,0,pomper_yumme,1156_1167,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,tever,puzzle,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Puzzle.jpg,puzzle,0.609,0.853,0.4854,,,
1405,4935,Find the loga! That's cool!,eng,left,31,1157,1166,,0,pomper_yumme,1157_1166,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,loga,cookie,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Cookie.jpg,cookie,0.686,0.805,0.508,,,
1406,4936,Find the grapes! Check that out!,eng,right,31,1166,1158,,0,pomper_yumme,1158_1166,grapes,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Grapes.jpg,grapes,pink-green-yellow sandwich-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel2.jpg,loga,0.6455,0.771,0.3862,,,
1407,4937,Look at the jick! That's cool!,eng,left,31,1159,1165,,0,pomper_yumme,1159_1165,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,jick,cheese,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Cheese.jpg,cheese,0.6187,0.8286,0.5386,,,
1408,4938,Look at the nage! That's cool!,eng,left,31,1160,1164,,0,pomper_yumme,1160_1164,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,nage,ball,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Ball.jpg,ball,0.7227,0.7764,0.51,,,
1409,4939,Where's the bear? Wow!,eng,right,31,1167,1161,,0,pomper_yumme,1161_1167,bear,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Bear.jpg,bear,blue-purple-yellow pie-slice-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel3.jpg,tever,0.6006,0.85,0.3975,,,
1410,4940,Look at the cake! Check that out!,eng,left,31,1165,1162,,0,pomper_yumme,1162_1165,cake,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Cake.jpg,cake,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,jick,0.714,0.834,0.4883,,,
1411,4941,Look at the duck! Wow!,eng,right,31,1164,1163,,0,pomper_yumme,1163_1164,duck,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Duck.jpg,duck,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,nage,0.685,0.764,0.3975,,,
1412,4942,Where's the boat? Check that out!,eng,left,31,1169,1148,,0,pomper_yumme,1148_1169,boat,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Boat.jpg,boat,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,loga,0.687,0.833,0.4473,,,
1413,4943,Where's the loga? Check that out!,eng,left,31,1150,1169,,0,pomper_yumme,1150_1169,purple-green pie-like unfamiliar object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel1.jpg,loga,truck,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Truck.jpg,truck,0.681,0.8345,0.5117,,,
1414,4944,Where's the tever? Check that out!,eng,right,31,1152,1168,,0,pomper_yumme,1152_1168,blue-red macaron-like object,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Novel4.jpg,tever,corn,stimulus_data/pomper_yumme/raw_data/stimuli/v5/images/Corn.jpg,corn,0.5864,0.805,0.517,,,
